dim,gate_a_anchor,gate_b_anchor,gate_a_minus_b_anchor
772,9.89482131785735e-08,5.681293302473023e-08,4.213528015384327e-08
773,8.365347525796096e-08,5.998398933115823e-08,2.3669485926802736e-08
774,8.563792874838327e-08,2.1988729059785328e-08,6.364919613588427e-08
775,7.006569546774699e-08,2.284922651085708e-08,4.721646718053307e-08
776,7.828925419062216e-08,2.2025414381232622e-08,5.626383980938954e-08
777,2.7129900104228e-07,4.5621398214734654e-08,2.256776099329727e-07
778,1.502906457062636e-07,3.616971255837598e-08,1.141209367006013e-07
779,2.1714460274324665e-07,1.5781949969095876e-08,2.0136265277415077e-07
780,9.896236718986984e-08,2.85646688524821e-08,7.03976965610309e-08
781,1.5785090567987936e-07,1.2071165400584505e-08,1.4577973672658118e-07
782,9.661791722237467e-08,4.4721854663976046e-08,5.1896062558398626e-08
783,1.148780697235452e-07,4.5137998228028664e-08,6.974006794280285e-08
